,uid,location,age,cluster
67851,156474,australia,61.0,0
67852,156479,",",62.0,0
67853,156480,usa,57.0,0
67855,156485,united kingdom,52.0,0
67857,156496,germany,51.0,0
67862,156509,spain,51.0,0
67863,156511,usa,45.0,0
67864,156513,usa,74.0,0
67866,156515,usa,67.0,0
67867,156516,usa,73.0,0
67868,156518,usa,68.0,0
67869,156522,usa,56.0,0
67870,156523,usa,61.0,0
67872,156528,australia,50.0,0
67873,156529,germany,42.0,0
67876,156532,germany,52.0,0
67877,156535,australia,40.0,0
67881,156542,usa,56.0,0
67882,156545,usa,45.0,0
67883,156546,italy,40.0,0
67884,156557,usa,53.0,0
67885,156560,usa,45.0,0
67886,156568,canada,51.0,0
67888,156576,australia,46.0,0
67889,156580,germany,41.0,0
67890,156582,germany,40.0,0
67895,156595,usa,60.0,0
67897,156598,usa,47.0,0
67898,156600,usa,39.0,0
67904,156620,usa,45.0,0
67905,156622,australia,52.0,0
67906,156624,canada,47.0,0
67908,156631,new zealand,68.0,0
67910,156636,usa,69.0,0
67912,156639,usa,49.0,0
67913,156641,usa,48.0,0
67918,156651,usa,47.0,0
67923,156661,portugal,50.0,0
67925,156665,united kingdom,44.0,0
67926,156667,usa,42.0,0
67927,156668,portugal,40.0,0
67932,156683,usa,40.0,0
67934,156685,portugal,50.0,0
67935,156686,portugal,39.0,0
67941,156696,germany,54.0,0
67944,156700,spain,48.0,0
67945,156701,portugal,39.0,0
67946,156702,usa,45.0,0
67954,156715,usa,59.0,0
67955,156718,spain,43.0,0
67958,156723,usa,40.0,0
67962,156728,spain,55.0,0
67964,156738,brazil,42.0,0
67968,156745,usa,48.0,0
67972,156758,usa,58.0,0
67973,156763,usa,42.0,0
67976,156773,portugal,42.0,0
67977,156775,spain,48.0,0
67982,156783,argentina,62.0,0
67984,156785,australia,51.0,0
67985,156787,usa,104.0,0
67991,156802,spain,46.0,0
67994,156809,united kingdom,57.0,0
67996,156812,usa,71.0,0
68000,156818,mexico,69.0,0
68001,156819,australia,68.0,0
68003,156828,usa,55.0,0
68007,156835,united kingdom,53.0,0
68009,156838,usa,55.0,0
68011,156842,spain,63.0,0
68013,156844,usa,59.0,0
68017,156853,new zealand,56.0,0
68023,156865,germany,44.0,0
68024,156867,chile,59.0,0
68026,156870,usa,52.0,0
68027,156872,usa,50.0,0
68028,156875,united kingdom,77.0,0
68032,156885,spain,56.0,0
68034,156888,france,50.0,0
68036,156891,usa,48.0,0
68037,156892,canada,61.0,0
68039,156896,portugal,43.0,0
68042,156905,canada,46.0,0
68043,156906,portugal,54.0,0
68054,156923,spain,41.0,0
68058,156932,usa,46.0,0
68059,156933,spain,41.0,0
68060,156936,usa,65.0,0
68062,156938,mexico,42.0,0
68063,156939,usa,56.0,0
68064,156944,spain,54.0,0
68067,156949,usa,54.0,0
68071,156956,usa,45.0,0
68072,156957,belgium,53.0,0
68076,156961,usa,51.0,0
68081,156974,canada,48.0,0
68082,156977,usa,61.0,0
68083,156978,australia,53.0,0
68084,156979,france,57.0,0
68085,156981,usa,54.0,0
68087,156983,usa,40.0,0
68089,156987,usa,47.0,0
68090,156990,usa,63.0,0
68092,156997,usa,51.0,0
68102,157028,brazil,39.0,0
68106,157039,canada,57.0,0
68111,157050,canada,49.0,0
68113,157057,usa,47.0,0
68115,157063,germany,43.0,0
68122,157080,canada,47.0,0
68131,157099,usa,42.0,0
68133,157105,usa,40.0,0
68140,157124,spain,45.0,0
68141,157125,usa,67.0,0
68142,157129,usa,45.0,0
68147,157138,spain,40.0,0
68149,157140,usa,82.0,0
68150,157141,denmark,71.0,0
68155,157149,usa,40.0,0
68160,157162,usa,57.0,0
68161,157166,spain,47.0,0
68162,157168,brazil,47.0,0
68172,157183,spain,58.0,0
68174,157186,usa,59.0,0
68175,157189,argentina,61.0,0
68178,157202,usa,65.0,0
68179,157203,usa,50.0,0
68180,157205,usa,41.0,0
68181,157206,canada,58.0,0
68183,157212,canada,53.0,0
68186,157216,usa,65.0,0
68187,157218,usa,77.0,0
68188,157219,usa,58.0,0
68189,157221,usa,61.0,0
68191,157229,spain,47.0,0
68192,157230,spain,42.0,0
68197,157242,germany,48.0,0
68199,157248,canada,59.0,0
68200,157254,australia,44.0,0
68201,157255,spain,41.0,0
68205,157262,united kingdom,45.0,0
68208,157265,italy,43.0,0
68210,157267,usa,40.0,0
68214,157277,canada,40.0,0
68217,157283,australia,43.0,0
68218,157286,usa,57.0,0
68220,157298,spain,48.0,0
68224,157302,belgium,41.0,0
68226,157304,portugal,49.0,0
68227,157305,canada,44.0,0
68230,157315,switzerland,44.0,0
68234,157321,usa,52.0,0
68237,157327,argentina,59.0,0
68246,157339,spain,51.0,0
68250,157345,usa,54.0,0
68253,157349,usa,57.0,0
68254,157351,usa,59.0,0
68260,157361,spain,47.0,0
68267,157375,usa,50.0,0
68269,157377,brazil,49.0,0
68277,157393,italy,41.0,0
68279,157396,usa,41.0,0
68280,157397,spain,45.0,0
68281,157399,spain,50.0,0
68283,157401,spain,39.0,0
68288,157412,usa,42.0,0
68293,157417,australia,50.0,0
68300,157430,spain,41.0,0
68307,157444,usa,77.0,0
68312,157457,canada,48.0,0
68315,157464,brazil,50.0,0
68318,157471,usa,64.0,0
68321,157479,netherlands,44.0,0
68325,157485,usa,41.0,0
68326,157488,norway,45.0,0
68330,157493,usa,48.0,0
68333,157497,usa,64.0,0
68334,157498,spain,43.0,0
68335,157499,spain,47.0,0
68339,157505,usa,63.0,0
68341,157510,usa,59.0,0
68342,157511,usa,55.0,0
68344,157521,usa,48.0,0
68346,157528,usa,41.0,0
68347,157529,australia,50.0,0
68349,157531,australia,57.0,0
68350,157532,usa,65.0,0
68351,157533,usa,41.0,0
68354,157537,usa,50.0,0
68356,157539,canada,58.0,0
68357,157541,usa,53.0,0
68358,157542,usa,53.0,0
68360,157546,usa,43.0,0
68361,157550,australia,59.0,0
68374,157584,australia,40.0,0
68376,157588,usa,41.0,0
68378,157592,usa,50.0,0
68380,157597,usa,49.0,0
68382,157605,united kingdom,40.0,0
68385,157611,canada,48.0,0
68386,157612,usa,63.0,0
68390,157622,united kingdom,45.0,0
68392,157626,usa,41.0,0
68393,157627,usa,39.0,0
68398,157638,canada,42.0,0
68401,157650,usa,42.0,0
68404,157653,usa,50.0,0
68405,157654,usa,54.0,0
68407,157661,usa,40.0,0
68408,157662,canada,41.0,0
68413,157676,usa,44.0,0
68416,157683,australia,41.0,0
68417,157685,united kingdom,42.0,0
68420,157689,australia,44.0,0
68422,157693,usa,56.0,0
68423,157694,usa,58.0,0
68425,157696,usa,51.0,0
68428,157699,united kingdom,40.0,0
68431,157704,usa,47.0,0
68433,157707,usa,43.0,0
68437,157714,usa,50.0,0
68438,157716,usa,57.0,0
68439,157717,united kingdom,41.0,0
68440,157722,germany,71.0,0
68445,157733,united kingdom,40.0,0
68446,157736,usa,45.0,0
68447,157737,usa,42.0,0
68448,157738,usa,51.0,0
68452,157752,usa,58.0,0
68457,157760,usa,48.0,0
68467,157782,usa,56.0,0
68469,157785,usa,40.0,0
68471,157788,united kingdom,42.0,0
68474,157797,usa,55.0,0
68475,157800,germany,39.0,0
68477,157802,usa,63.0,0
68483,157826,canada,51.0,0
68484,157827,australia,43.0,0
68485,157828,usa,66.0,0
68491,157843,usa,48.0,0
68492,157848,usa,72.0,0
68497,157858,netherlands,46.0,0
68499,157864,usa,60.0,0
68500,157866,usa,54.0,0
68501,157868,usa,44.0,0
68502,157870,usa,40.0,0
68504,157872,usa,49.0,0
68506,157875,usa,73.0,0
68507,157880,australia,44.0,0
68508,157884,germany,41.0,0
68512,157891,usa,48.0,0
68519,157911,usa,50.0,0
68520,157912,new zealand,56.0,0
68526,157925,usa,65.0,0
68527,157927,canada,45.0,0
68529,157932,australia,48.0,0
68531,157934,australia,42.0,0
68535,157948,australia,40.0,0
68540,157956,germany,42.0,0
68541,157957,usa,53.0,0
68542,157960,spain,41.0,0
68548,157974,spain,44.0,0
68551,157979,usa,39.0,0
68553,157983,usa,52.0,0
68554,157984,usa,52.0,0
68562,158006,italy,41.0,0
68563,158007,usa,67.0,0
68564,158008,australia,59.0,0
68569,158017,usa,49.0,0
68571,158020,usa,40.0,0
68578,158032,canada,40.0,0
68580,158038,australia,43.0,0
68582,158041,usa,50.0,0
68585,158047,usa,43.0,0
68590,158064,usa,51.0,0
68592,158069,iran,43.0,0
68593,158070,spain,48.0,0
68597,158082,usa,47.0,0
68598,158085,usa,51.0,0
68599,158087,germany,45.0,0
68601,158090,france,59.0,0
68604,158094,australia,44.0,0
68605,158098,canada,55.0,0
68607,158101,usa,45.0,0
68611,158117,united kingdom,41.0,0
68612,158118,united kingdom,53.0,0
68614,158125,france,42.0,0
68618,158133,usa,54.0,0
68623,158141,usa,80.0,0
68624,158146,usa,57.0,0
68625,158148,usa,51.0,0
68627,158150,usa,42.0,0
68629,158153,usa,46.0,0
68636,158176,usa,57.0,0
68639,158179,spain,46.0,0
68650,158194,spain,49.0,0
68655,158201,usa,49.0,0
68663,158212,australia,104.0,0
68672,158222,usa,41.0,0
68673,158224,usa,49.0,0
68678,158239,usa,45.0,0
68679,158242,usa,41.0,0
68680,158243,brazil,46.0,0
68684,158263,usa,63.0,0
68685,158264,canada,53.0,0
68687,158267,usa,53.0,0
68694,158288,usa,47.0,0
68699,158300,usa,50.0,0
68706,158319,usa,62.0,0
68707,158321,united kingdom,42.0,0
68714,158345,netherlands,54.0,0
68715,158348,spain,59.0,0
68716,158349,usa,65.0,0
68718,158353,belgium,52.0,0
68724,158363,usa,39.0,0
68726,158368,germany,56.0,0
68727,158369,australia,56.0,0
68728,158370,mexico,42.0,0
68731,158373,germany,40.0,0
68736,158382,usa,52.0,0
68741,158389,australia,42.0,0
68743,158393,netherlands,40.0,0
68745,158400,united kingdom,45.0,0
68746,158401,united kingdom,47.0,0
68749,158412,usa,52.0,0
68750,158414,germany,56.0,0
68754,158420,united kingdom,52.0,0
68757,158424,australia,48.0,0
68758,158425,usa,52.0,0
68763,158434,usa,73.0,0
68765,158437,usa,55.0,0
68767,158439,usa,39.0,0
68772,158446,ghana,44.0,0
68776,158458,usa,66.0,0
68777,158459,usa,51.0,0
68778,158460,usa,58.0,0
68779,158462,usa,61.0,0
68781,158465,usa,56.0,0
68783,158472,usa,62.0,0
68786,158477,usa,63.0,0
68787,158478,usa,72.0,0
68789,158481,usa,53.0,0
68792,158494,united kingdom,45.0,0
68793,158495,united kingdom,44.0,0
68794,158496,usa,62.0,0
68796,158499,usa,55.0,0
68799,158505,usa,63.0,0
68803,158514,spain,49.0,0
68805,158520,usa,39.0,0
68806,158523,new zealand,53.0,0
68808,158530,united kingdom,40.0,0
68812,158538,usa,56.0,0
68815,158544,usa,51.0,0
68816,158546,united kingdom,57.0,0
68820,158550,usa,66.0,0
68824,158555,usa,39.0,0
68827,158562,usa,63.0,0
68830,158565,usa,63.0,0
68834,158574,usa,53.0,0
68842,158591,new zealand,50.0,0
68845,158598,usa,104.0,0
68847,158601,australia,55.0,0
68848,158603,usa,68.0,0
68849,158604,usa,68.0,0
68850,158607,usa,60.0,0
68852,158612,usa,74.0,0
68854,158617,usa,57.0,0
68857,158622,united kingdom,41.0,0
68858,158624,usa,55.0,0
68859,158626,united kingdom,50.0,0
68863,158637,usa,45.0,0
68864,158638,usa,51.0,0
68865,158639,usa,54.0,0
68869,158644,usa,44.0,0
68870,158646,canada,63.0,0
68871,158648,usa,45.0,0
68874,158661,usa,42.0,0
68875,158662,usa,74.0,0
68876,158663,usa,41.0,0
68879,158666,usa,44.0,0
68884,158677,usa,64.0,0
68885,158680,usa,47.0,0
68886,158681,usa,57.0,0
68887,158683,usa,57.0,0
68888,158686,usa,72.0,0
68889,158691,usa,65.0,0
68890,158696,usa,53.0,0
68891,158699,usa,40.0,0
68892,158700,usa,39.0,0
68893,158702,usa,69.0,0
68894,158703,usa,56.0,0
68897,158712,usa,44.0,0
68898,158715,usa,58.0,0
68903,158720,denmark,55.0,0
68904,158721,usa,44.0,0
68906,158725,usa,65.0,0
68909,158730,usa,43.0,0
68910,158731,usa,46.0,0
68912,158735,usa,45.0,0
68914,158739,usa,62.0,0
68915,158740,usa,65.0,0
68916,158741,usa,54.0,0
68917,158742,usa,46.0,0
68919,158750,usa,52.0,0
68921,158752,brazil,51.0,0
68923,158754,usa,42.0,0
68924,158755,usa,50.0,0
68925,158756,usa,47.0,0
68926,158764,new zealand,57.0,0
68927,158765,united kingdom,59.0,0
68928,158768,usa,56.0,0
68930,158772,usa,69.0,0
68932,158779,australia,73.0,0
68933,158783,usa,49.0,0
68935,158787,usa,47.0,0
68936,158792,united kingdom,55.0,0
68937,158793,usa,59.0,0
68938,158797,usa,49.0,0
68939,158798,usa,39.0,0
68940,158799,usa,50.0,0
68943,158809,usa,56.0,0
68945,158817,usa,50.0,0
68949,158828,usa,74.0,0
68950,158829,canada,61.0,0
68951,158830,usa,43.0,0
68952,158833,usa,40.0,0
68954,158835,usa,51.0,0
68957,158847,new zealand,43.0,0
68958,158849,usa,41.0,0
68959,158850,usa,55.0,0
68960,158857,usa,40.0,0
68962,158861,usa,39.0,0
68963,158863,usa,41.0,0
68964,158865,netherlands,58.0,0
68965,158866,united kingdom,58.0,0
68966,158868,new zealand,52.0,0
68967,158872,usa,46.0,0
68968,158873,spain,39.0,0
68970,158880,spain,39.0,0
68971,158890,usa,61.0,0
68972,158893,usa,73.0,0
68973,158896,brazil,45.0,0
68975,158901,spain,42.0,0
68976,158906,usa,59.0,0
68977,158911,usa,47.0,0
68980,158924,usa,58.0,0
68981,158927,usa,52.0,0
68982,158928,usa,62.0,0
68983,158930,usa,65.0,0
68985,158932,usa,39.0,0
68987,158937,usa,48.0,0
68990,158945,usa,57.0,0
68991,158947,usa,45.0,0
68996,158955,usa,57.0,0
68997,158956,usa,71.0,0
68999,158960,united kingdom,54.0,0
69001,158967,usa,49.0,0
69002,158968,usa,43.0,0
69003,158971,usa,69.0,0
69005,158975,united kingdom,54.0,0
69006,158976,spain,44.0,0
69009,158980,usa,53.0,0
69010,158981,usa,53.0,0
69013,158988,usa,46.0,0
69018,159002,spain,47.0,0
69019,159003,usa,67.0,0
69021,159009,usa,60.0,0
69023,159011,spain,45.0,0
69024,159026,usa,46.0,0
69026,159028,usa,50.0,0
69027,159032,usa,57.0,0
69033,159045,italy,47.0,0
69034,159048,usa,54.0,0
69037,159052,new zealand,42.0,0
69040,159068,australia,47.0,0
69045,159084,spain,56.0,0
69047,159089,usa,48.0,0
69053,159105,usa,49.0,0
69054,159108,usa,58.0,0
69057,159111,usa,57.0,0
69058,159113,usa,44.0,0
69059,159115,usa,52.0,0
69060,159121,usa,53.0,0
69063,159125,usa,66.0,0
69069,159138,usa,58.0,0
69070,159139,usa,51.0,0
69071,159140,usa,43.0,0
69072,159141,italy,41.0,0
69073,159142,canada,54.0,0
69074,159143,usa,40.0,0
69079,159154,australia,44.0,0
69083,159169,australia,55.0,0
69093,159183,usa,49.0,0
69094,159186,germany,40.0,0
69098,159191,france,40.0,0
69103,159202,usa,50.0,0
69104,159204,usa,52.0,0
69112,159226,usa,69.0,0
69114,159232,usa,48.0,0
69120,159241,canada,43.0,0
69121,159246,united kingdom,46.0,0
69125,159252,spain,66.0,0
69131,159263,italy,41.0,0
69132,159268,united kingdom,50.0,0
69135,159273,usa,44.0,0
69138,159280,germany,43.0,0
69143,159290,usa,52.0,0
69152,159310,spain,47.0,0
69153,159311,new zealand,64.0,0
69154,159312,new zealand,42.0,0
69155,159314,new zealand,46.0,0
69160,159323,usa,49.0,0
69163,159329,usa,39.0,0
69167,159336,netherlands,50.0,0
69171,159347,mexico,42.0,0
69176,159354,usa,66.0,0
69177,159356,australia,65.0,0
69179,159361,usa,57.0,0
69185,159377,malaysia,42.0,0
69186,159385,brazil,40.0,0
69192,159403,united kingdom,104.0,0
69193,159407,usa,50.0,0
69194,159408,italy,42.0,0
69195,159410,usa,54.0,0
69196,159413,canada,44.0,0
69199,159418,spain,48.0,0
69201,159420,spain,50.0,0
69204,159427,usa,53.0,0
69205,159430,usa,53.0,0
69211,159443,usa,49.0,0
69217,159451,usa,53.0,0
69227,159471,usa,52.0,0
69233,159482,usa,47.0,0
69238,159489,new zealand,46.0,0
69242,159500,australia,40.0,0
69243,159501,usa,67.0,0
69253,159524,usa,41.0,0
69256,159534,usa,39.0,0
69257,159535,usa,40.0,0
69262,159549,usa,39.0,0
69271,159571,italy,43.0,0
69278,159584,usa,56.0,0
69281,159596,usa,47.0,0
69283,159598,australia,42.0,0
69290,159610,usa,54.0,0
69303,159638,usa,53.0,0
69305,159642,usa,54.0,0
69307,159644,united kingdom,47.0,0
69308,159645,usa,39.0,0
69309,159646,usa,53.0,0
69310,159648,usa,53.0,0
69311,159651,usa,50.0,0
69313,159657,germany,44.0,0
69319,159669,germany,49.0,0
69323,159676,usa,51.0,0
69326,159683,usa,41.0,0
69338,159707,usa,42.0,0
69341,159711,united kingdom,40.0,0
69348,159722,italy,46.0,0
69349,159724,usa,50.0,0
69355,159735,usa,46.0,0
69360,159752,usa,58.0,0
69369,159782,united kingdom,41.0,0
69370,159789,canada,61.0,0
69371,159790,canada,69.0,0
69372,159792,spain,47.0,0
69374,159796,germany,55.0,0
69377,159800,united kingdom,43.0,0
69383,159810,usa,60.0,0
69386,159819,usa,39.0,0
69387,159820,usa,50.0,0
69388,159825,australia,50.0,0
69390,159829,spain,51.0,0
69391,159830,usa,45.0,0
69393,159837,",",50.0,0
69395,159845,france,41.0,0
69397,159849,usa,42.0,0
69398,159853,usa,58.0,0
69400,159859,usa,50.0,0
69401,159861,canada,62.0,0
69402,159865,usa,51.0,0
69405,159875,usa,45.0,0
69406,159878,usa,47.0,0
69408,159883,usa,41.0,0
69410,159894,united kingdom,72.0,0
69412,159896,spain,39.0,0
69416,159901,canada,52.0,0
69419,159909,germany,44.0,0
69422,159919,italy,48.0,0
69425,159925,usa,57.0,0
69434,159943,usa,57.0,0
69435,159947,germany,50.0,0
69439,159955,usa,64.0,0
69440,159957,italy,49.0,0
69444,159965,canada,47.0,0
69449,159980,finland,45.0,0
69453,159995,canada,47.0,0
69454,159997,usa,44.0,0
69456,160001,usa,46.0,0
69457,160002,usa,58.0,0
69458,160003,usa,49.0,0
69460,160007,usa,46.0,0
69462,160017,usa,50.0,0
69465,160029,usa,52.0,0
69466,160030,usa,75.0,0
69467,160033,canada,47.0,0
69469,160037,canada,53.0,0
69471,160043,new zealand,45.0,0
69473,160049,united kingdom,46.0,0
69477,160060,australia,41.0,0
69479,160063,usa,51.0,0
69480,160064,usa,41.0,0
69482,160068,usa,40.0,0
69486,160079,usa,56.0,0
69487,160080,usa,52.0,0
69490,160088,usa,52.0,0
69492,160090,canada,61.0,0
69493,160094,italy,47.0,0
69499,160105,united kingdom,57.0,0
69501,160112,usa,45.0,0
69504,160116,italy,51.0,0
69505,160118,usa,46.0,0
69509,160126,germany,67.0,0
69510,160127,new zealand,69.0,0
69511,160128,usa,70.0,0
69512,160129,usa,63.0,0
69515,160137,usa,58.0,0
69516,160138,germany,48.0,0
69519,160151,italy,43.0,0
69520,160155,germany,54.0,0
69525,160167,usa,40.0,0
69526,160170,usa,62.0,0
69528,160177,australia,50.0,0
69529,160178,usa,48.0,0
69534,160193,usa,54.0,0
69536,160199,germany,44.0,0
69537,160201,canada,43.0,0
69538,160202,germany,46.0,0
69542,160210,usa,42.0,0
69544,160213,usa,45.0,0
69545,160218,usa,51.0,0
69547,160223,spain,40.0,0
69549,160225,spain,53.0,0
69555,160239,united kingdom,45.0,0
69558,160244,usa,40.0,0
69559,160245,australia,60.0,0
69560,160246,usa,55.0,0
69569,160280,usa,48.0,0
69570,160282,australia,65.0,0
69572,160286,germany,55.0,0
69573,160287,australia,44.0,0
69576,160291,germany,42.0,0
69578,160298,mexico,53.0,0
69579,160299,usa,49.0,0
69582,160302,usa,51.0,0
69584,160305,spain,43.0,0
69589,160316,usa,55.0,0
69590,160317,usa,56.0,0
69597,160329,usa,41.0,0
69598,160335,france,44.0,0
69601,160348,usa,39.0,0
69603,160352,usa,52.0,0
69604,160353,spain,49.0,0
69605,160355,usa,51.0,0
69606,160357,usa,41.0,0
69612,160373,usa,51.0,0
69614,160380,usa,56.0,0
69617,160387,usa,61.0,0
69620,160392,usa,74.0,0
69622,160403,germany,41.0,0
69624,160421,italy,47.0,0
69626,160425,spain,54.0,0
69627,160435,usa,55.0,0
69630,160441,usa,58.0,0
69631,160444,usa,48.0,0
69634,160447,canada,51.0,0
69635,160448,usa,80.0,0
69636,160450,spain,41.0,0
69640,160457,australia,46.0,0
69650,160486,usa,65.0,0
69655,160495,usa,73.0,0
69657,160499,australia,39.0,0
69663,160513,australia,60.0,0
69668,160526,australia,43.0,0
69673,160534,chile,53.0,0
69678,160540,usa,44.0,0
69682,160551,canada,43.0,0
69686,160563,usa,45.0,0
69694,160578,australia,59.0,0
69695,160579,new zealand,51.0,0
69696,160580,canada,54.0,0
69697,160585,united kingdom,51.0,0
69702,160594,portugal,43.0,0
69711,160609,usa,53.0,0
69715,160615,italy,40.0,0
69717,160629,usa,57.0,0
69718,160630,usa,47.0,0
69719,160637,brazil,44.0,0
69721,160641,usa,69.0,0
69726,160663,canada,46.0,0
69728,160667,usa,48.0,0
69729,160668,usa,59.0,0
69730,160669,australia,41.0,0
69731,160670,usa,42.0,0
69734,160674,usa,45.0,0
69735,160675,usa,70.0,0
69740,160685,usa,55.0,0
69742,160689,spain,44.0,0
69747,160694,spain,43.0,0
69755,160710,usa,40.0,0
69757,160713,usa,50.0,0
69759,160716,usa,44.0,0
69760,160719,usa,43.0,0
69761,160724,usa,51.0,0
69764,160734,usa,45.0,0
69766,160737,usa,44.0,0
69767,160738,usa,52.0,0
69771,160750,usa,52.0,0
69773,160753,usa,53.0,0
69781,160778,spain,43.0,0
69783,160783,usa,53.0,0
69786,160790,usa,45.0,0
69789,160801,usa,52.0,0
69790,160802,usa,45.0,0
69791,160806,italy,42.0,0
69794,160810,australia,40.0,0
69802,160823,canada,57.0,0
69806,160835,usa,48.0,0
69808,160837,united kingdom,40.0,0
69809,160844,usa,39.0,0
69811,160850,usa,52.0,0
69813,160855,usa,54.0,0
69814,160856,usa,54.0,0
69815,160857,usa,54.0,0
69816,160858,usa,54.0,0
69817,160859,usa,54.0,0
69818,160862,canada,41.0,0
69820,160866,usa,54.0,0
69822,160873,usa,44.0,0
69823,160874,usa,39.0,0
69825,160877,usa,54.0,0
69826,160879,usa,48.0,0
69828,160890,usa,49.0,0
69832,160897,usa,60.0,0
69835,160902,usa,64.0,0
69838,160905,usa,43.0,0
69839,160907,usa,50.0,0
69840,160908,usa,66.0,0
69843,160916,usa,41.0,0
69845,160921,usa,44.0,0
69851,160932,usa,57.0,0
69852,160934,usa,64.0,0
69856,160944,new zealand,46.0,0
69857,160946,australia,51.0,0
69860,160951,united kingdom,44.0,0
69863,160959,usa,57.0,0
69865,160962,united kingdom,47.0,0
69871,160977,usa,58.0,0
69875,160987,united kingdom,43.0,0
69876,160989,germany,60.0,0
69877,160992,usa,48.0,0
69886,161009,usa,40.0,0
69887,161010,usa,52.0,0
69889,161016,usa,68.0,0
69895,161027,canada,41.0,0
69902,161044,germany,40.0,0
69903,161048,usa,54.0,0
69904,161049,usa,44.0,0
69910,161060,usa,54.0,0
69920,161083,canada,42.0,0
69924,161087,usa,65.0,0
69925,161088,germany,46.0,0
69927,161094,germany,39.0,0
69932,161105,usa,46.0,0
69934,161108,usa,43.0,0
69940,161116,usa,40.0,0
69949,161137,usa,57.0,0
69954,161143,australia,42.0,0
69957,161146,canada,51.0,0
69958,161147,australia,41.0,0
69966,161160,usa,48.0,0
69967,161162,usa,50.0,0
69968,161164,usa,67.0,0
69971,161172,usa,47.0,0
69972,161173,canada,48.0,0
69973,161174,usa,47.0,0
69975,161178,",",39.0,0
69978,161182,usa,55.0,0
69981,161191,united kingdom,42.0,0
69982,161192,usa,53.0,0
69983,161194,united kingdom,44.0,0
69984,161196,usa,46.0,0
69990,161208,canada,44.0,0
69992,161210,usa,43.0,0
69993,161212,canada,49.0,0
69994,161215,usa,50.0,0
69995,161217,usa,43.0,0
70000,161240,usa,49.0,0
70001,161245,usa,50.0,0
70002,161249,usa,59.0,0
70004,161254,usa,55.0,0
70006,161259,usa,44.0,0
70010,161269,usa,56.0,0
70014,161278,united kingdom,59.0,0
70015,161280,usa,46.0,0
70018,161285,usa,57.0,0
70021,161291,canada,45.0,0
70022,161292,usa,68.0,0
70031,161308,usa,40.0,0
70036,161320,usa,41.0,0
70038,161325,usa,48.0,0
70042,161332,australia,45.0,0
